,athlete_id,firstName,lastName,weight,heightInches,dob
4338,3040513,Tyquan,Lewis,267,75,01-30-1995
4339,3047512,Kemoko,Turay,253,77,07-11-1995
4340,3050199,George,Odum,202,73,11-03-1993
4341,3124005,Zaire,Franklin,235,72,07-02-1996
4342,3126179,Matthew,Adams,230,72,12-12-1995
4343,3728254,Deon,Cain,202,74,08-09-1996
4344,3894927,Johnathan,Calvin,266,75,11-28-1993
4345,3912343,Chris,Cooper,202,70,03-17-1994
4346,3916430,Nyheim,Hines,198,68,11-12-1996
4347,4036898,Robert,Jackson,207,74,12-08-1993
4348,3051407,Billy,Price,308,76,10-12-1995
4349,3917846,Mark,Walton,200,70,03-29-1997
4350,3919512,Jessie,Bates III,200,73,02-26-1997
4351,3042785,Darius,Phillips,190,69,06-26-1996
4352,3046382,Trayvon,Henderson,205,72,08-15-1995
4353,3047188,Davontae,Harris,200,71,01-21-1995
4354,3121416,Sam,Hubbard,265,77,06-29-1995
4355,3128752,Rod,Taylor,325,76,10-26-1994
4356,3821576,Malik,Jefferson,241,74,11-15-1996
4357,3921564,Auden,Tate,228,77,02-03-1997
4358,3116164,Mike,Gesicki,245,78,10-03-1995
4359,3128774,Kalen,Ballage,231,74,12-22-1995
4360,3915507,Jerome,Baker,225,74,12-25-1996
4361,3052061,Luke,Falk,215,76,12-28-1994
4362,3052897,Durham,Smythe,246,78,08-09-1995
4363,3123963,Cornell,Armstrong,185,71,09-22-1995
4364,3124679,Jason,Sanders,190,71,11-16-1995
4365,3925345,Minkah,Fitzpatrick,207,73,11-17-1996
4366,4331771,Quincy,Redmon,247,76,12-11-1993
4367,3049698,Anthony,Firkser,241,74,02-19-1995
4368,2577484,Kenneth,Durden,180,73,05-16-1992
4369,3049339,Aaron,Stinnie,312,75,02-18-1994
4370,3051333,Sharif,Finch,250,76,10-01-1995
4371,3051938,Austin,Barnard,207,75,06-22-1995
4372,3122793,Harold,Landry III,252,74,06-05-1996
4373,3126349,Rashaan,Evans,232,74,11-08-1995
4374,3134316,Matt,Dickerson,292,77,11-09-1995
4375,3139456,Cameron,Batson,175,68,12-20-1995
4376,3931422,Dane,Cruikshank,209,73,04-27-1995
4377,3139033,Mike,Boone,206,70,06-30-1995
4378,2979554,Josiah,Price,249,76,07-19-1993
4379,2980480,Horace,Richardson,199,71,09-28-1993
4380,3040499,Johnny,Stanton IV,240,74,09-07-1994
4381,3041114,Ade,Aruna,263,77,04-27-1994
4382,3043146,Tray,Matthews,213,73,10-18-1994
4383,3051909,Daniel,Carlson,215,77,01-23-1995
4384,3121414,Jalyn,Holmes,283,77,01-25-1996
4385,3121583,Roc,Thomas,198,70,09-02-1995
4386,3122593,Devante,Downs,252,74,10-18-1995
4387,3123954,Brian,O'Neill,310,79,09-15-1995
4388,3127274,Hercules,Mata'afa,256,74,09-18-1995
4389,3895841,Mike,Hughes,191,70,02-11-1997
4390,3915486,Tyler,Conklin,254,75,07-30-1995
4391,3915883,Cedrick,Lang,300,79,05-12-1992
4392,3929847,Holton,Hill,196,74,03-28-1997
4393,4294520,Brandon,Zylstra,215,74,03-25-1993
4394,3052885,Mike,McGlinchey,315,80,01-12-1995
4395,3138826,Fred,Warner,230,75,11-19-1996
4396,2974808,John,Flynn,320,77,08-30-1993
4397,3043110,Marcell,Harris,208,72,06-09-1994
4398,3051320,Jullian,Taylor,300,77,01-30-1995
4399,3116726,Kentavius,Street,287,74,05-08-1996
4400,3122899,Richie,James,185,69,09-05-1995
4401,3127306,Dante,Pettis,195,73,10-23-1995
4402,3139387,D.J.,Reed,188,69,11-11-1996
4403,4039278,Tarvarius,Moore,200,73,08-16-1996
4404,3116187,Ja'Whaun,Bentley,250,74,08-24-1996
4405,3117135,Keion,Crossen,195,70,04-17-1996
4406,3121649,J.C.,Jackson,198,73,11-17-1995
4407,2988624,Riley,McCarron,198,69,06-16-1993
4408,3047553,Darren,Andrews,181,70,08-05-1995
4409,3115250,Duke,Dawson,198,70,10-13-1995
4410,3115443,Cody,Hollister,216,76,11-18-1993
4411,3122920,Ryan,Izzo,255,77,12-21-1995
4412,3123075,Braxton,Berrios,190,69,10-06-1995
4413,3128713,Isaiah,Wynn,310,74,12-09-1995
4414,3128721,Sony,Michel,215,71,02-17-1995
4415,3128801,Christian,Sam,240,74,06-07-1996
4416,3155188,Vyncint,Smith,195,75,06-09-1996
4417,3007919,Jevoni,Robinson,225,80,11-16-1992
4418,3039783,Duke,Ejiofor,275,75,04-24-1995
4419,3043276,Peter,Kalambayi,254,75,06-26-1995
4420,3044725,Trevor,Daniel,231,73,12-08-1994
4421,3052169,Jermaine,Kelly Jr.,204,73,02-26-1995
4422,3121552,Natrell,Jamerson,201,71,12-15-1995
4423,3122716,Buddy,Howell,225,73,03-27-1996
4424,3128452,Jordan,Akins,245,76,04-19-1992
4425,3128746,A.J.,Moore Jr.,200,71,12-15-1995
4426,3894924,Martinas,Rankin,311,77,10-20-1994
4427,3915823,Keke,Coutee,180,71,01-14-1997
4428,3931399,Justin,Reid,207,73,02-15-1997
4429,4035379,Jordan,Thomas,280,77,08-02-1996
4430,3126489,Taylor,Stallworth,305,74,08-18-1995
4431,2976557,Travin,Dural,207,74,11-19-1993
4432,3042721,Rickey,Jefferson,208,71,12-28-1994
4433,3115387,Will,Clapp,311,77,09-19-1996
4434,3115481,J.T.,Gray,202,72,01-18-1996
4435,3124058,Marcus,Davenport,265,78,09-04-1996
4436,3128451,Tre'Quan,Smith,210,73,01-07-1996
4437,3059021,Alex,Cappa,310,78,01-27-1995
4438,3118892,Justin,Watson,215,74,04-04-1996
4439,3912550,Ronald,Jones,208,71,08-03-1997
4440,3916923,Carlton,Davis III,206,73,12-31-1996
4441,2972575,Cole,Gardner,301,78,11-11-1993
4442,2979525,Maurice,Fleming,202,71,12-06-1993
4443,3045259,Jack,Cichy,238,74,05-05-1996
4444,3116563,Shaun,Wilson,185,69,12-02-1995
4445,3116679,M.J.,Stewart,200,71,09-16-1995
4446,3125790,Amari,Coleman,188,71,10-09-1996
4447,3134362,Vita,Vea,347,76,02-05-1995
4448,3895798,Jordan,Whitehead,198,70,03-18-1997
4449,4039320,Sergio,Bailey,186,72,08-21-1994
4450,3042516,Will,Hernandez,332,74,09-02-1995
4451,3049872,Kyle,Lauletta,222,75,03-17-1995
4452,3116748,BJ,Hill,311,75,04-20-1995
4453,3929630,Saquon,Barkley,232,72,02-09-1997
4454,3116096,Nick,Gates,312,77,11-27-1995
4455,3122800,Kamrin,Moore,203,71,10-01-1996
4456,3128412,Evan,Brown,320,74,09-16-1996
4457,3128715,Lorenzo,Carter,252,77,12-10-1995
4458,3131775,Tae,Davis,222,72,08-14-1996
4459,3138733,Sean,Chandler,200,70,04-27-1996
4460,3916720,Sam,Beal,192,73,08-30-1996
4461,3917872,RJ,McIntosh,293,76,06-02-1996
4462,3116739,Will,Richardson Jr.,306,78,01-04-1996
4463,3859006,Ronnie,Harrison Jr.,207,74,04-18-1997
4464,3045267,Leon,Jacobs,246,74,10-03-1995
4465,3115249,Taven,Bryan,291,76,03-11-1996
4466,3115251,DeAndre,Goolsby,239,76,06-12-1996
4467,3115394,DJ,Chark Jr.,200,75,09-23-1996
4468,3115480,Logan,Cooke,230,77,07-28-1995
4469,3122160,Tre,Herndon,190,71,03-05-1996
4470,3125323,Mike,Hughes Jr.,308,74,04-03-1996
4471,2978207,Steven,Moore,303,78,09-28-1993
4472,3047490,Janarion,Grant,173,70,11-20-1993
4473,3054841,Anthony,Averett,185,71,11-30-1994
4474,3054842,Bradley,Bozeman,325,77,11-24-1994
4475,3057956,Zach,Sieler,305,78,09-07-1995
4476,3060403,Chris,Board,244,74,07-23-1995
4477,3068715,Kaare,Vedvik,210,75,03-16-1994
4478,3116365,Mark,Andrews,256,77,09-06-1995
4479,3116370,Orlando,Brown Jr.,345,80,05-02-1996
4480,3134302,Jordan,Lasley,213,73,11-13-1996
4481,3134310,Kenny,Young,234,73,11-15-1994
4482,3916387,Lamar,Jackson,212,74,01-07-1997
4483,3924365,Hayden,Hurst,250,76,08-24-1993
4484,3929846,DeShon,Elliott,210,73,04-21-1997
4485,4034522,Greg,Senat,305,78,09-08-1994
4486,4040792,Jaleel,Scott,210,77,02-23-1995
4487,4239833,Darious,Williams,187,69,03-15-1993
4488,3929950,Tremaine,Edmunds,250,77,05-02-1998
4489,2970264,Ryan,Lewis,195,72,04-15-1994
4490,2972240,Jason,Croom,246,77,02-28-1994
4491,3045474,Wyatt,Teller,315,76,11-21-1994
4492,3054845,Robert,Foster,196,74,05-07-1994
4493,3057524,Siran,Neal,206,72,08-04-1994
4494,3117255,Harrison,Phillips,307,75,01-25-1996
4495,3121003,Taron,Johnson,192,71,07-27-1996
4496,3728262,Ray-Ray,McCloud III,190,69,10-15-1996
4497,3918298,Josh,Allen,237,77,05-21-1996
4498,4039396,Corey,Bojorquez,217,72,09-13-1996
4499,3691739,Derwin,James Jr.,215,74,08-03-1996
4500,4039254,Kyzir,White,234,74,03-24-1996
4501,3045458,Brandon,Facyson,197,74,09-08-1994
4502,3046323,Zachary,Crabtree,310,79,09-16-1994
4503,3047572,Scott,Quessenberry,310,75,03-23-1995
4504,3116746,Justin,Jones,309,75,08-28-1996
4505,3117131,Detrez,Newsome,210,70,03-06-1994
4506,3120358,Uchenna,Nwosu,251,74,12-28-1996
4507,3122839,Artavis,Scott,195,71,10-12-1994
4508,3123863,Emmanuel,Ellerbee,235,73,11-20-1996
4509,3134314,Austin,Roberts,230,74,12-03-1995
4510,4329471,J.J.,Jones,174,70,12-06-1992
4511,3040166,Ike,Boettger,313,78,10-05-1994
4512,3042702,Andrew,Wylie,309,78,08-19-1994
4513,3042728,J.D.,Moore,236,76,05-30-1995
4514,3045132,Dorian,O'Daniel,217,73,09-04-1994
4515,3115375,Darrel,Williams,224,71,04-15-1995
4516,3116618,Step,Durham,194,71,06-10-1995
4517,3122136,Armani,Watts,205,71,03-19-1996
4518,3122930,Derrick,Nnadi,317,73,05-09-1996
4519,3128740,Breeland,Speaks,285,75,12-18-1995
4520,3134448,Tremon,Smith,190,72,07-20-1996
4521,3138835,Tejan,Koroma,290,72,04-27-1996
4522,3140643,Ben,Niemann,235,74,07-27-1995
4523,3915388,Kahlil,McKenzie,345,75,01-03-1997
4524,4036416,Byron,Pringle,203,73,11-17-1993
4525,4037361,Charvarius,Ward,196,73,05-16-1996
4526,3116733,Bradley,Chubb,275,76,06-24-1996
4527,3122672,Royce,Freeman,238,72,02-24-1996
4528,3122797,Isaac,Yiadom,188,73,02-20-1996
4529,3128790,Sam,Jones,305,77,02-21-1996
4530,2577712,Alexander,Johnson,255,74,12-24-1991
4531,2971542,Jordan,Moore,225,75,12-13-1993
4532,3040150,Josey,Jewell,236,74,12-25-1994
4533,3045264,Troy,Fumagalli,248,78,02-17-1995
4534,3052117,Phillip,Lindsay,190,68,07-24-1994
4535,3052161,Keishawn,Bierria,223,73,07-26-1995
4536,3057987,DaeSean,Hamilton,206,73,03-10-1995
4537,3128429,Courtland,Sutton,216,76,10-10-1995
4538,3046326,Tre,Flowers,200,75,06-02-1995
4539,3054029,Shaquem,Griffin,227,72,07-20-1995
4540,3127292,Will,Dissly,265,76,07-08-1996
4541,2469470,Ricky,Ali'ifua,297,74,12-02-1991
4542,2971519,T.J.,Mutcherson,197,70,07-27-1992
4543,2971614,Jordan,Simmons,339,75,07-15-1994
4544,2982304,Austin,Calitro,240,72,01-10-1994
4545,3045222,Khalid,Hill,263,74,06-04-1995
4546,3121417,Jamarco,Jones,293,76,06-04-1996
4547,3125114,Poona,Ford,310,71,11-19-1995
4548,3138764,Jake,Martin,242,74,12-11-1995
4549,3139925,Rashaad,Penny,220,71,02-02-1996
4550,3912562,Rasheem,Green,279,76,05-15-1997
4551,3929851,Michael,Dickson,208,74,01-04-1996
4552,4037632,Emmanuel,Beal,223,72,06-26-1995
4553,3115972,Mason,Cole,298,77,03-28-1996
4554,3056899,Korey,Cunningham,311,78,05-17-1995
4555,3119195,Chase,Edmonds,205,69,04-13-1996
4556,3122168,Trent,Sherfield,219,73,02-25-1996
4557,3126311,Deatrick,Nichols,189,70,06-08-1994
4558,3886377,Josh,Rosen,226,76,02-10-1997
4559,3894901,Ezekiel,Turner,214,74,06-09-1996
4560,3895856,Christian,Kirk,200,71,11-18-1996
4561,4331768,Jonathan,Owens,210,71,07-22-1995
4562,4334300,Dennis,Gardeck,232,72,08-09-1994
4563,3871875,Adonis,Alexander,205,75,11-07-1996
4564,3925354,Daron,Payne,320,75,05-27-1997
4565,3057534,Casey,Dunn,307,76,10-11-1994
4566,3115310,Shaun Dion,Hamilton,235,72,09-11-1995
4567,3115314,Cam,Sims,214,77,01-06-1996
4568,3115365,Trey,Quinn,200,72,12-07-1995
4569,3116152,Troy,Apke,205,73,04-11-1995
4570,3124086,Greg,Stroman Jr.,180,71,03-08-1996
4571,3141066,Danny,Johnson,190,69,11-17-1995
4572,3843750,Derrius,Guice,225,71,06-21-1997
4573,3916414,Geron,Christian,315,77,09-10-1996
4574,3929956,Tim,Settle,313,75,07-11-1997
4575,3057991,Brendan,Mahon,320,76,01-17-1995
4576,3843769,Donte,Jackson,180,70,11-08-1995
4577,3053047,Jermaine,Carter,225,73,01-14-1995
4578,3115333,Rashaan,Gaulden,200,73,01-23-1995
4579,3115456,Marquis,Haynes Sr.,235,74,12-16-1993
4580,3895831,Andre,Smith,240,72,04-20-1997
4581,3915416,DJ,Moore,210,72,04-14-1997
4582,4045305,Ian,Thomas,260,76,06-06-1996
4583,3128252,Chris,Covington,245,74,01-03-1996
4584,3821577,Connor,Williams,317,77,05-12-1997
4585,16486,Brett,Maher,180,72,11-21-1989
4586,2978250,Dustin,Stanton,310,78,02-20-1994
4587,3051381,Mike,White,218,77,03-25-1995
4588,3052080,Tyree,Robinson,215,74,04-14-1994
4589,3117256,Dalton,Schultz,244,77,07-11-1996
4590,3138677,Leighton,Vander Esch,256,76,02-08-1996
4591,3928979,Dorance,Armstrong,255,76,06-10-1997
4592,4036335,Cedrick,Wilson Jr.,197,74,03-10-1995
4593,4036348,Michael,Gallup,198,73,03-04-1996
4594,3051746,Oren,Burks,233,75,03-21-1995
4595,3144984,Josh,Jackson,196,72,04-03-1996
4596,2975674,Robert,Tonyan,240,77,04-30-1994
4597,2980350,Hunter,Bradley,241,75,05-21-1994
4598,3042445,James,Crawford,239,74,12-02-1994
4599,3045169,Tim,Boyle,232,76,10-03-1994
4600,3049331,Raven,Greene,197,71,02-02-1995
4601,3051738,Marquez,Valdes-Scantling,206,76,10-10-1994
4602,3051857,J'Mon,Moore,205,75,05-23-1995
4603,3120738,Alex,Light,309,77,05-02-1996
4604,3126368,JK,Scott,208,77,10-30-1995
4605,3895429,Jaire,Alexander,196,70,02-09-1997
4606,3932442,Equanimeous,St. Brown,214,77,09-30-1996
4607,3047582,Kylie,Fitts,260,76,10-11-1994
4608,3050487,Anthony,Miller,190,71,10-09-1994
4609,3060794,Rashard,Fant,180,70,01-08-1995
4610,3117922,Bilal,Nichols,313,76,09-14-1996
4611,3124779,Joel,Iyiegbuniwe,230,73,10-12-1995
4612,3125208,Andrew,Trumbetti,263,76,03-14-1996
4613,3843234,Kevin,Toliver II,192,74,11-24-1995
4614,3894849,James,Daniels,327,76,09-13-1997
4615,3915189,Roquan,Smith,236,73,04-08-1997
4616,4035019,Javon,Wims,215,76,09-11-1994
4617,3128689,Frank,Ragnow,310,77,05-17-1996
4618,2973647,Dee,Virgin,194,69,10-29-1993
4619,3042499,Tracy,Walker III,206,73,02-01-1995
4620,3115255,Brandon,Powell,181,68,09-12-1995
4621,3122687,Tyrell,Crosby,318,76,09-05-1995
4622,3125232,Nick,Bawden,245,74,06-22-1996
4623,3126352,Da'Shawn,Hand,297,75,11-14-1995
4624,3916925,Kerryon,Johnson,206,71,06-30-1997
4625,3912547,Sam,Darnold,225,75,06-05-1997
4626,4076951,Nathan,Shepherd,315,76,10-09-1993
4627,2977626,Ben,Braden,329,78,03-09-1994
4628,3041098,Parry,Nickerson,179,70,10-11-1994
4629,3045172,Folorunso,Fatukasi,318,76,03-04-1995
4630,3123050,Chris,Herndon,253,76,02-23-1996
4631,3127273,Frankie,Luvu,235,75,09-19-1996
4632,4261020,Trenton,Cannon,185,71,07-23-1994
4633,3050754,P.J.,Hall,305,72,04-05-1995
4634,3134312,Kolton,Miller,325,80,09-02-1995
4635,2980061,Keon,Hatcher,215,73,09-11-1994
4636,2981846,Fadol,Brown,216,76,04-15-1993
4637,3045220,Maurice,Hurst II,290,74,05-09-1995
4638,3054971,Johnny,Townsend,205,73,02-14-1995
4639,3072292,Brandon,Parker,320,80,10-21-1995
4640,3124574,Nick,Nelson,205,71,10-16-1996
4641,3843843,Arden,Key,240,77,05-03-1996
4642,3929855,Chris,Warren,246,74,06-06-1996
4643,4034949,Eddy,Pineiro,190,71,09-13-1995
4644,3047495,Sebastian,Joseph-Day,310,76,03-21-1995
4645,2577473,Kendal,Thompson,196,74,05-14-1992
4646,3040008,Joe,Noteboom,321,77,06-19-1995
4647,3040109,Justin,Lawler,265,76,12-23-1994
4648,3048692,Micah,Kiser,244,72,01-25-1995
4649,3052667,Ogbo,Okoronkwo,250,74,04-24-1995
4650,3116667,Trevon,Young,258,76,04-01-1995
4651,3120464,John,Franklin-Myers,288,76,09-26-1996
4652,3134666,Brian,Allen,303,74,10-11-1995
4653,3915381,John,Kelly Jr.,208,70,10-04-1996
4654,3928461,De'Lance,Turner,214,71,08-23-1995
4655,3123303,Trent,Scott,320,77,01-25-1994
4656,2974353,Ifeadi,Odenigbo,258,75,04-08-1994
4657,3056608,Austin,Corbett,305,76,12-17-1995
4658,3895857,Damion,Ratley,200,74,04-16-1995
4659,3116149,Marcus,Allen,215,74,08-07-1996
4660,3116407,Mason,Rudolph,235,77,07-17-1995
4661,3117420,Najee,Toran,305,74,11-15-1995
4662,3120552,Jamil,Demby,327,77,06-20-1996
4663,3052357,Trent,Sieg,240,75,05-19-1995
4664,3975763,Greg,Joseph,206,72,08-04-1994
4665,3932420,Josh,Adams,225,74,10-29-1996
4666,3052449,Dalyn,Dawkins,183,67,12-26-1994
4667,3047876,KhaDarel,Hodge,203,74,01-03-1995
4668,3115308,Tony,Brown,199,72,07-13-1995
4669,2998565,Mo,Alie-Cox,267,77,09-19-1993
4670,3052413,Matthew,McCrane,180,71,04-23-1992
4671,3040024,D'Juan,Hines,235,73,09-13-1994
4672,3066147,Jawill,Davis,191,73,04-06-1995
4673,3116132,Garrett,Dickerson,252,75,12-30-1995
4674,3116136,Justin,Jackson,199,72,04-22-1996
4675,3059989,Nick,Mullens,210,72,03-21-1995
4676,2981866,Jeremiah,McKinnon,192,71,06-29-1993
4677,3045242,Tyler,Lancaster,313,75,11-04-1994
4678,3931400,Quenton,Meeks,209,73,06-20-1997
4679,3050015,Colby,Wadman,213,73,04-19-1995
4680,3052926,Demone,Harris,272,76,12-30-1995
4681,3126246,Dontrell,Hilliard,202,71,02-26-1995
4682,3123052,Michael,Badgley,188,70,07-28-1995
4683,3128455,Jamiyus,Pittman,307,74,10-23-1994
4684,2970038,David,Grinnage,265,77,02-04-1994
4685,3048924,David,Williams,229,73,06-17-1994
4686,3129446,Robert,Spillane,229,73,12-14-1995
4687,3051926,Gus,Edwards,238,73,04-13-1995
4688,3120303,Ross,Dwelley,235,77,01-26-1995
4689,3124079,Cam,Phillips,201,72,12-16-1995
4690,3932935,Deontay,Burnett,186,72,10-04-1997
4691,3056577,Da'Mari,Scott,205,72,08-08-1995
4692,3116166,Grant,Haley,190,69,01-06-1996
4693,3895789,Quadree,Henderson,192,68,09-12-1996
4694,3049726,Dee,Delaney,200,71,02-20-1995
4695,3060410,Nick,DeLuca,251,75,01-27-1995
4696,3124849,Chandon,Sullivan,189,71,08-07-1996
4697,2565755,De'Angelo,Henderson,208,67,11-24-1992
4698,3128439,Jordan,Franks,232,76,02-01-1996
4699,3048026,Jimmy,Murray,305,77,05-05-1995
4700,3059766,Deon,Yelder,255,76,03-06-1995
4701,3043224,Nico,Falah,301,76,01-06-1995
4702,3046320,Marcell,Ateman,216,76,09-16-1994
4703,3116158,Jason,Cabinda,235,73,03-17-1996
4704,3123992,Steve,Ishmael,212,74,07-18-1995
4705,3115337,Emmanuel,Moseley,195,71,03-25-1996
4706,3047968,Chad,Beebe,187,70,06-01-1994
4707,3052056,River,Cracraft,198,72,11-01-1994
4708,3115928,Malik,Turner,202,74,01-30-1996
4709,3046401,Keith,Kirkwood,210,75,12-26-1993
4710,3049575,Colby,Gossett,311,77,06-23-1995
4711,3042907,Zack,Golditch,295,77,02-22-1995
4712,3133440,Levi,Wallace,179,72,06-12-1995
4713,2971032,Cassanova,McKinzy,252,75,11-17-1992
4714,3050916,Mike,Ford,195,72,08-04-1995
4715,3045238,Godwin,Igwebuike,212,72,09-10-1994
4716,3116155,Saeed,Blacknall,208,74,03-17-1996
4717,2980460,Gehrig,Dieter,207,75,02-24-1993
4718,2976524,Corey,Thompson,222,73,12-23-1993
4719,4329484,Niles,Scott,310,74,09-30-1995
4720,3122976,Jeff,Wilson Jr.,213,72,11-16-1996
4721,3050022,Charles,Kanoff,227,76,10-06-1994
4722,3116104,Chris,Jones,200,72,08-13-1995
4723,3039794,James,Looney,287,75,05-15-1995
4724,3121344,Ryan,Neal,200,75,12-24-1995
4725,3916928,Jeff,Holland,249,74,09-27-1995
4726,3124080,C.J.,Reavis,198,72,11-27-1995
4727,3116105,Joshua,Kalu,203,72,08-28-1995
4728,3046700,Montrel,Meander,215,74,09-20-1994
4729,3116058,Craig,James,195,70,04-29-1996
4730,3051371,Mike,Love,255,75,01-22-1994
4731,3122851,Taylor,Hearn,315,76,01-11-1996
4732,3112083,Kendall,Donnerson,250,75,04-22-1996
4733,3125356,Jalen,Davis,190,70,02-02-1996
4734,3120659,Daurice,Fountain,210,73,12-22-1995
4735,3052576,Dylan,Cantrell,226,75,06-29-1994
4736,4329491,Jalen,Tolliver,210,75,12-30-1995
4737,4036493,Kyle,Wilson,231,72,11-02-1995
4738,3116602,Trey,Marshall,207,72,02-13-1996
4739,3052662,Keith,Ford,219,70,04-18-1994
4740,2980597,Leo,Koloamatangi,305,77,05-09-1994
4741,3052094,Cameron,Hunt,305,76,12-17-1994
4742,3042403,Ahmad,Thomas,227,72,12-15-1994
4743,3914155,Lyndon,Johnson,287,77,05-23-1994
4744,3047488,Matt,Flanagan,265,78,03-26-1995
4745,3050481,Tanner,Hudson,239,77,11-12-1994
4746,3051439,Boston,Scott,203,66,04-27-1995
4747,3128251,Simmie,Cobbs,220,75,08-25-1995
4748,3049959,Timon,Parris,330,78,09-11-1995
4749,3051650,Darvin,Kidsy,180,72,03-19-1995
4750,3125248,Jeremy,Reaves,200,71,08-29-1996
4751,3051412,Chris,Worley,242,73,09-15-1995
4752,3129455,Donnie,Ernsberger,237,74,10-13-1996
4753,3043127,John,Atkins,320,75,12-21-1992
4754,3122430,Chris,Lacy,205,75,01-28-1996
4755,3917847,Kendrick,Norton,309,75,06-07-1997
4756,3128853,Anthony,Wint,224,72,09-14-1995
4757,3052163,Lavon,Coleman,216,71,12-10-1994
4758,3128390,Allen,Lazard,227,77,12-11-1995
4759,3115293,Kyle,Allen,210,75,03-08-1996
4760,3059936,Elijah,Nkansah,328,73,12-28-1994
4761,3126367,Bo,Scarbrough,235,73,09-29-1996
4762,3053801,Dallin,Leavitt,203,70,08-08-1994
4763,4048717,Rico,Gafford,184,70,05-23-1996
4764,4337702,Paul,Butler,250,78,04-26-1993
4765,3125287,Andre,Chachere,197,72,02-10-1996
4766,3115472,Brandon,Bryant,215,72,12-21-1995
4767,2980238,Alonzo,Russell,206,75,09-29-1992
4768,3043225,Steven,Mitchell Jr.,186,70,05-02-1994
4769,3041097,Tanner,Lee,217,76,02-14-1995
4770,3116375,Dimitri,Flowers,248,74,01-20-1996
4771,3126197,Steven,Dunbar Jr.,202,75,12-19-1995
4772,3139591,Quinton,Flowers,211,70,12-02-1994
4773,3122879,Pasoni,Tasini,307,75,05-31-1993
4774,2975813,Blake,Jackson,200,70,03-07-1994
4775,3128303,Josh,Woods,230,73,07-01-1996
4776,3128346,Blake,Blackmar,326,77,08-03-1995
4777,4035538,David,Montgomery,224,71,06-07-1997
4778,3119119,Abdullah,Anderson,295,76,01-24-1996
4779,3155134,Josh,Simmons,206,75,07-01-1996
4780,3916126,Duke,Shelley,183,68,10-08-1996
4781,3919104,Kerrith,Whyte,204,70,10-31-1996
4782,3932963,Dax,Raymond,255,77,11-30-1994
4783,4035015,Riley,Ridley,200,73,07-21-1996
4784,3915419,Darnell,Savage,198,71,07-30-1997
4785,3916676,Ka'dar,Hollman,196,72,09-18-1994
4786,3917340,Kingsley,Keke,288,75,09-26-1996
4787,3052065,Cole,Madison,308,77,12-20-1994
4788,3115485,Elgton,Jenkins,311,77,12-26-1995
4789,3116367,Curtis,Bolton,228,72,12-18-1995
4790,3116431,Ty,Summers,241,73,12-31-1995
4791,3120588,Darrius,Shepherd,186,71,11-01-1995
4792,3139108,Greg,Roberts,258,77,03-21-1996
4793,3917962,Jace,Sternberger,251,76,06-26-1996
4794,3932449,Dexter,Williams,212,71,01-06-1997
4795,4046523,Rashan,Gary,277,77,12-03-1997
4796,4035437,Greedy,Williams,185,74,12-03-1997
4797,3052059,Daniel,Ekuale,310,75,01-03-1994
4798,3060835,Lo,Falemaka,295,77,11-30-1994
4799,3138834,Sione,Takitaki,238,73,06-08-1995
4800,3139602,D'Ernest,Johnson,208,70,02-27-1996
4801,3821683,Austin,Seibert,211,69,11-15-1996
4802,3910156,Drew,Forbes,308,77,01-18-1997
4803,3917852,Sheldrick,Redwine,196,72,11-06-1996
4804,3936185,Jamie,Gillan,207,73,07-04-1997
4805,4040983,Mack,Wilson Sr.,246,73,02-14-1998
4806,4249030,D.J.,Montgomery,201,73,11-17-1996
4807,3916074,David,Long Jr.,227,71,10-12-1996
4808,4047646,A.J.,Brown,226,73,06-30-1997
4809,3120070,Nate,Davis,316,75,09-23-1996
4810,3131784,Isaiah,Mack,299,73,03-19-1996
4811,3915196,D'Andre,Walker,251,74,01-23-1997
4812,4035369,Jeffery,Simmons,305,76,07-28-1997
4813,4036134,Amani,Hooker,210,71,06-14-1998
4814,2577637,Sam,Eguavoen,236,72,02-22-1993
4815,3115482,Shaq,Calhoun,310,75,02-20-1996
4816,3121541,Michael,Deiter,315,78,09-03-1996
4817,3128743,Ken,Webster,202,71,06-19-1996
4818,3728266,Christian,Wilkins,310,76,12-20-1995
4819,3728308,Jonathan,Ledbetter,282,76,09-12-1997
4820,3843217,Chandler,Cox,240,73,07-29-1996
4821,3915399,Preston,Williams,220,77,03-27-1997
4822,3915532,Isaiah,Prince,305,79,07-29-1997
4823,3116387,Steven,Parker,210,73,12-14-1995
4824,3123054,Trent,Harris,255,74,09-17-1995
4825,3127211,Patrick,Laird,205,72,08-17-1995
4826,3128630,Chris,Lammons,190,70,01-31-1996
4827,3133487,Andrew,Van Ginkel,242,76,07-01-1995
4828,3886818,Myles,Gaskin,199,70,02-15-1997
4829,3892777,Jamal,Perry,182,70,10-23-1994
4830,3116172,Trace,McSorley,210,72,08-23-1995
4831,3122141,Otaro,Alaka,239,75,05-18-1996
4832,3932423,Miles,Boykin,220,76,10-12-1996
